"id","language","bank","card","merchant","merchantPhone","benefit","tAndCLink","from","to","storeLocation","imageUrl"
"SC-44","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard"",""Standard Chartered UnionPay Dual Currency Platinum Credit Card"",""Standard Chartered WorldMiles Card (formerly known as Standard Chartered American Express® Card)""","Crowne Plaza Hong Kong Kowloon East - The Chef's Table","39830688","""15% off on dine-in from Monday to Friday""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""1/F, Crowne Plaza Hong Kong Kowloon East, 3 Tong Tek Street, Tseung Kwan O, New Territories""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/036-crowne-plaza-hong-kong-the-chefs-table.jpg"
"SC-45","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard"",""Standard Chartered UnionPay Dual Currency Platinum Credit Card"",""Standard Chartered WorldMiles Card (formerly known as Standard Chartered American Express® Card)""","Crowne Plaza Hong Kong Kowloon East - Tze Yuet Heen","39830688","""15% off on dine-in from Monday to Friday""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""2/F, Crowne Plaza Hong Kong Kowloon East, 3 Tong Tek Street, Tseung Kwan O, New Territories""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/037-crowne-plaza-hong-kong-tze-yuet-heen.jpg"
"SC-46","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard"",""Standard Chartered UnionPay Dual Currency Platinum Credit Card"",""Standard Chartered WorldMiles Card (formerly known as Standard Chartered American Express® Card)""","Crowne Plaza Hong Kong Kowloon East - Cielo","39830688","""15% off on dine-in from Monday to Friday""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""47/F, Crowne Plaza Hong Kong Kowloon East, 3 Tong Tak Street, Tseung Kwan O, New Territories""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/038-crowne-plaza-hong-kong-cielo.jpg"
"SC-47","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard"",""Standard Chartered UnionPay Dual Currency Platinum Credit Card"",""Standard Chartered WorldMiles Card (formerly known as Standard Chartered American Express® Card)""","Dorsett Tsuen Wan, Hong Kong - Dorsett Café","39966338","""10% off on lunch from Monday to Friday"",""15% off on lunch on Saturday, Sunday and Public Holidays"",""15% off on dinner""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""G/F, Dorsett Tsuen Wan, Hong Kong, 28 Kin Chuen Street, Kwai Chung, Kowloon""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/110-Dorsett-Tsuen-Wan-Hong-Kong.gif"
"SC-48","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard""","ClubONE Kowloon Peak","82021218","""10% off on à la carte and regular-priced set menus""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""Shop UG1, UG/F, 18 Farm Road, Kowloon""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-49","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard""","ClubONE on the Park","82022311","""10% off on à la carte and regular-priced set menus""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""Shops S061-S066, G/F, 12W, Hong Kong Science Park, Shatin, New Territories""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-50","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard""","ClubONE The Grand Stage (Western Market)","82022809","""10% off on à la carte and regular-priced set menus""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""2/F, Western Market, 323 Des Voeux Road Central, Hong Kong""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-51","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard""","ClubONE Telford","82022892","""10% off on à la carte and regular-priced set menus""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""P13-14, Podium Level, Telford Gardens, Kowloon Bay, Kowloon""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-52","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard""","ClubONE Spotlight","82028606","""10% off on à la carte and regular-priced set menus""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""4/F & 4M, Screen World, Site 8, Whampoa Garden, Hung Hom, Kowloon""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-53","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard""","ClubONE Kowloon East","82029298","""10% off on à la carte and regular-priced set menus""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""2/F, Kwun Tong View, Kwun Tong, Kowloon""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-54","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard""","ClubONE Waterfront","82099113","""10% off on à la carte and regular-priced set menus""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""Level 2, Beach Commercial Complex, Park Island, New Territories""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-55","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard""","ClubONE Harbour Front","82099223","""10% off on à la carte and regular-priced set menus""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""G/F, Octa Tower, 8 Lam Chak Street, Kowloon Bay, Kowloon""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-56","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard""","ClubONE Rivew View","82099288","""10% off on à la carte and regular-priced set menus""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""1/F, Courtyard by Marriott Hong Kong, Shatin, New Territories""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-57","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard""","ClubONE Repulse Bay","82099822","""10% off on à la carte and regular-priced set menus""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""16 Beach Road, Repulse Bay, Hong Kong""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-chinese/club-one.gif"
"SC-58","en","Standard Chatard","""Standard Chartered Visa Credit Card"",""Standard Chartered MasterCard"",""Standard Chartered UnionPay Dual Currency Platinum Credit Card""","Natural Square","82268326","""5% off on capsule or tea bag items"",""A complimentary Wild Bilberry Extract 10-day travel pack upon purchase of 2 packs of capsule or tea bag items""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","""No. G30B, G/F, Allied Plaza, 760 Nathan Road, Kowloon""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-others/natural-square.gif"
"SC-1","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡""","老虎咖喱","20111051","""外賣自取即享9折"",""堂食消費滿HK$300即享9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-western.html","2016-01-01","2016-12-31","""銅鑼灣邊寧頓街13號地下""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/17-tiger-curry.jpg"
"SC-2","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港朗廷酒店 - Main St. Deli","21327898","""午膳及晚膳主餐牌菜式食品88折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""九龍尖沙咀北京道8號香港朗廷酒店低層大堂""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/36.gif"
"SC-3","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港朗廷酒店 - 廷廊","21327898","""朗廷英式下午茶88折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""九龍尖沙咀北京道8號香港朗廷酒店大堂""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/37.gif"
"SC-4","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港朗廷酒店 - 美岸海鮮廳","21327898","""午膳及晚膳主餐牌菜式食品88折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""九龍尖沙咀北京道8號香港朗廷酒店低層大堂""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/38.gif"
"SC-5","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","嘉湖海逸酒店 - 紐約紐約餐廳","21806688","""星期六自助午餐8折及自助晚餐9折"",""星期日自助午餐9折及自助晚餐8折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""新界天水圍天恩路18號嘉湖海逸酒店2期地下""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/113-harbour-plaza-resort-city-new-york-restaurant.jpg"
"SC-6","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","嘉湖海逸酒店 - 咖啡閣","21806688","""飲品及餐飲8折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""新界天水圍天恩路18號嘉湖海逸酒店2期地下""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/114-harbour-plaza-resort-city-coffee-corner.jpg"
"SC-7","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","嘉湖海逸酒店 - 千杯廊","21806688","""自助餐8折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""新界天水圍天恩路12號嘉湖海逸酒店1期地下""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/115-harbour-plaza-resort-city-li-bai-bar.jpg"
"SC-8","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","千禧新世界香港酒店 - 雅樂吧","23134210","""餐飲85折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""九龍尖沙咀東部麼地道72號千禧新世界香港酒店M樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/186-new-world-millennium-lobby-lounge.jpg"
"SC-9","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","千禧新世界香港酒店 - 嵯峨野","23134215","""餐飲85折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""九龍尖沙咀東部麼地道72號千禧新世界香港酒店1樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/183-new-world-millennium-hotel-Sagano.jpg"
"SC-10","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","千禧新世界香港酒店 - La Table","23134221","""餐飲85折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""九龍尖沙咀東部麼地道72號千禧新世界香港酒店1樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/184-new-world-millennium-la-table.jpg"
"SC-11","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","千禧新世界香港酒店 - Café East","23134222","""餐飲85折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""九龍尖沙咀東部麼地道72號千禧新世界香港酒店1樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/181-new-world-millennium-cafe-east.jpg"
"SC-12","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","千禧新世界香港酒店 - 桃里","23134225","""餐飲85折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""九龍尖沙咀東部麼地道72號千禧新世界香港酒店2樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/182-new-world-millennium-tao-li.jpg"
"SC-13","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","千禧新世界香港酒店 - Bar on 15","23134245","""餐飲85折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""九龍尖沙咀東部麼地道72號千禧新世界香港酒店15樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/185-new-world-millennium-bar-on-15.jpg"
"SC-14","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","BLUEDUCK WORKSHOP","23513918","""晚餐9折"",""4人或以上用餐可獲贈生日蛋糕乙個""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-western.html","2016-01-01","2016-12-31","""九龍官塘駿業里6號富利工廈3樓A""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-western/blueduck-workshop.gif"
"SC-15","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","Fullhouse Signature","23692813","""堂食惠顧滿HK$400享9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-western.html","2016-01-01","2016-12-31","""九龍尖沙咀加拿芬道25-31號國際商業信貸銀行大廈地下1A舖""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/123-Fullhouse-Signature.gif"
"SC-16","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡""","浦和日本料理","24986828","""星期日至四堂食晚市自選菜式9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""新界荃灣青山公路269號力生廣場3樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-japanese/urawa-japanese-restaurant.gif"
"SC-17","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","恒昌隆燕窩參茸行有限公司","25423039","""正價燕窩參茸產品及保健產品9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","""香港上環永樂街62號地下""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-others/hang-cheong-loong.gif"
"SC-18","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡""","林奇苑茶行有限公司","25437154","""惠顧滿HK$200正價貨品享9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","""香港上環文咸東街105-107號地下""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-others/lam-kie-yuen.gif"
"SC-19","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","華麗海景酒店 - 華麗餐廳","25999843","""午市自助沙律套餐9折 (星期一至五)"",""假日午市套餐9折 (星期六、日及公眾假期)"",""晚市套餐9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""香港西環皇后大道西239號華麗海景酒店3樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/135-best-western-hotel-harbour-terrace-cafe.jpg"
"SC-20","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡""","納思比日本料理","26700662","""每檯惠顧晚膳滿HK$1,000可獲贈抹茶朱古力鍋乙份 (價值HK$98)"",""惠顧晚膳每位可獲贈精美甜品乙客""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""香港灣仔謝斐道260-264號杜誌台地下6-8號舖""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/058-Nasubi-Japanese-Restaurant.gif"
"SC-21","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","皇家太平洋酒店 - 柏景餐廳","27382322","""自助餐8折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""九龍尖沙咀廣東道33號中港城皇家太平洋酒店園景翼2樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/203-the-royal-pacific-hotel-towers-Cafe-on-the-park.jpg"
"SC-22","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","皇家太平洋酒店 - 堤岸酒吧及餐廳","27382398","""自選菜式8折"",""午市及晚市套餐85折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""九龍尖沙咀廣東道33號中港城皇家太平洋酒店海景翼大堂高座""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/204-the-royal-pacific-hotel-towers-pierside-bar-restaurant.jpg"
"SC-23","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","Espuma","27392080","""每檯惠顧滿HK$400可獲贈是日窩夫乙客""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-western.html","2016-01-01","2016-12-31","""九龍尖沙咀厚福街8號H8 2樓 香港中環威靈頓街2-8號威靈頓廣場M88 17樓 香港灣仔皇后大道東202號QRE Plaza 25樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-western/espuma.gif"
"SC-24","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","Fiat Caffé","28084777","""星期一至五惠顧堂食滿HK$500可獲贈Smoothie兩杯""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-western.html","2016-01-01","2016-12-31","""九龍尖沙咀彌敦道132號美麗華商場B1樓B1018號舖""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-western/fiat-caffe.gif"
"SC-25","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","Bloom","28106166","""消費滿HK$1,000即享9折"",""凡惠顧星期六早午餐之客人均可享免費任飲套餐優惠（限2位客人以上）""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-western.html","2016-01-01","2016-12-31","""中環蘭桂坊雲咸街33號LKF Tower 5樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/16-bloom.jpg"
"SC-26","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港怡東酒店 - Cammino 意大利餐廳","28376780","""食品9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""香港銅鑼灣告士打道281號香港怡東酒店1樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/070-the-excelsior-hong-kong.jpg"
"SC-27","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港怡東酒店 - 一樓咖啡室","28376781","""食品9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""香港銅鑼灣告士打道281號香港怡東酒店1樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/067-the-excelsior-hong-kong.jpg"
"SC-28","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港怡東酒店 - 雙城吧","28376782","""食品9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""香港銅鑼灣告士打道281號香港怡東酒店地庫""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/068-the-excelsior-hong-kong.jpg"
"SC-29","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港怡東酒店 - ToTT's and Roof Terrace","28376786","""食品9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""香港銅鑼灣告士打道281號香港怡東酒店34樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/071-the-excelsior-hong-kong.jpg"
"SC-30","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","香港怡東酒店 - 怡東軒","28376790","""食品9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""香港銅鑼灣告士打道281號香港怡東酒店2樓""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/069-the-excelsior-hong-kong.jpg"
"SC-31","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","雪糕之森","28388086","""雪糕球買3送1 (普通口味)"",""雪糕及甜品課程85折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","""九龍觀塘成業街19號成業工業大6樓611室""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/040-ice-cream-gallery.jpg"
"SC-32","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","浦和日本料理","28508226","""星期日至四堂食晚市自選菜式9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-asian.html","2016-01-01","2016-12-31","""香港上環德輔道中244-252號東協大廈地下及地庫""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-japanese/urawa-japanese-restaurant-2.gif"
"SC-33","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡""","貴茶(香港)有限公司","28779318","""惠顧滿HK$600正價貨品9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-others.html","2016-01-01","2016-12-31","""九龍尖沙咀美麗華商場地庫B1019A舖 香港港鐵香港站東涌線大堂HOK56號舖 九龍港鐵九龍塘站大堂KOT17號舖""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/dining-others/gui-tea-hk.gif"
"SC-34","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","Jebsen Fine Wines","29262312","""85折"",""首次惠顧滿HK$1,000元可獲贈 Baron de Ley Gran Reserva 2007, Rioja Spain 乙枝 (價值HK$261)"",""優先登記Jebsen Fine Wines舉辦之活動及優先獲得獨家及限量生產的葡萄酒""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-western.html","2016-01-01","2016-12-31","","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/023-Jebsen-Fine-Wines.gif"
"SC-35","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","汀蘭居 - Anchor’s Seafood and Beer House","29451138","""所有自助餐85折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""荃灣油柑頭青山公路123號""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/05-anchors-seafood-and-beer-house.gif"
"SC-36","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡""","老虎咖喱和休閒咖啡廳","31064083","""外賣自取即享9折"",""堂食消費滿HK$300即享9折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-western.html","2016-01-01","2016-12-31","""尖沙咀海港城二樓2602舖""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers-2016/images/18-tiger-cafe.jpg"
"SC-37","zh_TW","Standard Chatard","""渣打Visa信用卡"",""渣打萬事達卡"",""渣打銀聯雙幣白金信用卡"",""渣打WorldMiles卡 (前名為渣打American Express®卡)""","挪亞方舟度假酒店 - 豐盛閣","34118836","""晚市自助餐8折""","https://www.sc.com/hk/zh/promotion/credit-cards/year-round-offers-2016/dining-hotel.html","2016-01-01","2016-12-31","""新界馬灣珀欣路33號""","https://www.sc.com/hk/promotion/credit-cards/year-round-offers/images/logo/144-Noahs-Ark-Hotel-Resort.gif"
