"id","language","bank","card","merchant","merchantPhone","benefit","tAndCLink","from","to","storeLocation","imageUrl"
"DBS-4","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","Uncle Fong","23092608","""心思之選系列蛋糕9折""","http://www.dbs.com.hk/personal-zh/promotion/unclefong-zh","2016-01-01","2016-12-31","""旺角太子道182號""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-unclefong-zh.jpg"
"DBS-14","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","Olive Greek &amp; Middle Eastern","25211608","""自選菜式9折""","http://www.dbs.com.hk/personal-zh/promotion/olivegreekandmiddleeastern-zh","2016-01-01","2016-12-31","""中環蘇豪區伊利近街32號地下""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-olivegreekandmiddleeastern-zh.jpg"
"DBS-2","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","Bread Street Kitchen &amp; Bar","22301800","""自選菜式9折""","http://www.dbs.com.hk/personal-zh/promotion/breadstreetkitchenandbar-zh","2016-01-01","2016-12-31","""中環雲咸街33號蘭桂芳酒店M層""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-breadstreetkitchenandbar-zh.jpg"
"DBS-43","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","至尊滿屋日本料理","36222688","""惠顧晚市放題可獲贈清酒1支""","http://www.dbs.com.hk/personal-zh/promotion/suprememanyajapaneserestaurant-zh","2016-01-01","2016-12-31","""旺角彌敦道628號瓊華中心7樓全層""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-suprememanyajapaneserestaurant-zh.jpg"
"DBS-22","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","Al Molo Ristorante Italiano","27307900","""自選菜式9折""","http://www.dbs.com.hk/personal-zh/promotion/almoloristoranteitaliano-zh","2016-01-01","2016-12-31","""尖沙咀廣東道17號海港城海運大廈G63""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-almoloristoranteitaliano-zh.jpg"
"DBS-45","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","Chor Bazare Indian Cuisine","38694400","""正價菜式85折""","http://www.dbs.com.hk/personal-zh/promotion/chorbazareindiancuisine-zh","2016-01-01","2016-12-31","""大坑新村街14號地下""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-chorbazareindiancuisine-zh.jpg"
"DBS-32","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","Mama San Restaurant &amp; Bar","28818901","""自選菜式9折""","http://www.dbs.com.hk/personal-zh/promotion/mamasanrestaurantandbar-zh","2016-01-01","2016-12-31","""中環雲咸街46-48號雲明行1樓""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-mamasanrestaurantandbar-zh.jpg"
"DBS-41","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","會所1號 九龍東","31628728","""午市主餐牌菜式9折""","http://www.dbs.com.hk/personal-zh/promotion/clubonekowlooneast-zh","2016-01-01","2016-12-31","""觀塘觀點中心2樓全層""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-clubonekowlooneast-zh.jpg"
"DBS-12","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","灣仔佳寧娜潮州菜館","25111282","""惠顧晚市滿HK$300可獲贈水晶包1客""","http://www.dbs.com.hk/personal-zh/promotion/carriannachiuchowrestaurant-zh","2016-01-01","2016-12-31","""灣仔告士打道151號安盛中心1樓""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-carriannachiuchowrestaurant-zh.jpg"
"DBS-11","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","許留山","24421882","""惠顧正價食品或飲品可享9折""","http://www.dbs.com.hk/personal-zh/promotion/huilaushan-zh","2016-01-01","2016-12-31","""全線分店""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-huilaushan-zh.jpg"
"DBS-7","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","寶軒印度餐廳","23683065","""食品及飲品9折""","http://www.dbs.com.hk/personal-zh/promotion/kohinoorindianrestaurtant-zh","2016-01-01","2016-12-31","""尖沙咀麼地道16C半島大廈1字樓3-4號舖""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-kohinoorindianrestaurtant-zh.jpg"
"DBS-5","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","Grove Café","23400085","""惠顧自選菜式堂食滿HK$300可獲贈水耕菜沙律1客""","http://www.dbs.com.hk/personal-zh/promotion/grovecafe-zh","2016-01-01","2016-12-31","""油塘高超道38號大本型地下G28A舗""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-grovecafe-zh.jpg"
"DBS-6","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","名氣廊Flame","23672713","""餐饗9折""","http://www.dbs.com.hk/personal-zh/promotion/flameattowngasavenue-zh","2016-01-01","2016-12-31","""尖沙咀中港城1座平台1號""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-flameattowngasavenue-zh.jpg"
"DBS-39","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","來佬餐館","31253000","""晚市9折""","http://www.dbs.com.hk/personal-zh/promotion/loyaldining-zh","2016-01-01","2016-12-31","""中環威靈頓街66號""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-loyaldining-zh.jpg"
"DBS-28","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","西港城大舞臺","28152311","""午市主餐牌菜式9折""","http://www.dbs.com.hk/personal-zh/promotion/thegrandstage-zh","2016-01-01","2016-12-31","""上環德輔道中323號西港城2樓""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-thegrandstage-zh.jpg"
"DBS-23","zh_TW","DBS","""DBS Black World MasterCard®"",""DBS Black American Express® Card"",""DBS Eminent Card"",""DBS 白金信用卡"",""COMPASS VISA 及 CV+"",""其他 DBS 信用卡""","Manzo Italian Steakhouse","27353980","""自選菜式9折""","http://www.dbs.com.hk/personal-zh/promotion/manzoitaliansteakhouse-zh","2016-01-01","2016-12-31","""銅鑼灣勿地臣街1號時代廣場11樓1104號舖""","http://www.dbs.com.hk/iwov-resources/images/creditcards/offers/small-thumbnail-manzoitaliansteakhouse-zh.jpg"
