"id","language","bank","card","merchant","merchantPhone","benefit","tAndCLink","from","to","storeLocation","imageUrl"
"AM-0168032","zh_TW","American Express","""美國運通卡""","Centre Street Kitchen - 港島太平洋酒店","21311188","""自選食品及飲品85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168032","2016-01-01","2016-06-30","""西環干諾道西152號1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPYskEAG&file=00Pa000000bPYskEAG"
"AM-0167287","zh_TW","American Express","""美國運通卡""","Chaky's Public House","28109881","""自選菜式及飲品85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167287","2016-01-02","2016-06-30","""中環雲咸街63號巴力大廈2樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000jGqT6EAK&file=00Pa000000jGqT6EAK"
"AM-0168038","zh_TW","American Express","""美國運通卡""","City Art Restaurant - 帝都酒店","26943968","""午市及晚市自選食品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168038","2016-01-01","2016-06-30","""沙田白鶴汀街八8號2樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bQJmhEAG&file=00Pa000000bQJmhEAG"
"AM-0167240","zh_TW","American Express","""美國運通卡""","Common Room","25253599","""自選菜式及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167240","2016-01-02","2016-06-30","""中環和安里8-13號和安樓1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iS2OzEAK&file=00Pa000000iS2OzEAK"
"AM-0167852","zh_TW","American Express","""美國運通卡""","Craftsteak, Open Fire Cooking","25239500","""自選食品及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167852","2016-01-01","2016-06-30","""中環蘇豪伊利近街29號""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPRbbEAG&file=00Pa000000bPRbbEAG"
"AM-0167241","zh_TW","American Express","""美國運通卡""","Déjà vu","28101100","""自選菜式及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167241","2016-01-02","2016-06-30","""中環蘭桂坊17號1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iS2TREA0&file=00Pa000000iS2TREA0"
"AM-0168017","zh_TW","American Express","""美國運通卡""","eatstreet@pentalounge - pentahotel Hong Kong, Kowloon","31121998","""自選食品及飲品85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168017","2016-01-01","2016-06-30","""新蒲崗六合街19號1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000jGy1qEAC&file=00Pa000000jGy1qEAC"
"AM-0167242","zh_TW","American Express","""美國運通卡""","Espuma","29736088","""自選菜式及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167242","2016-01-02","2016-06-30","""中環威靈頓街2-8號M88 17樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iS2WWEA0&file=00Pa000000iS2WWEA0"
"AM-0167598","zh_TW","American Express","""美國運通卡""","Flamingo Frango","28992244","""惠顧滿HK$300或以上，可獲贈免費生啤酒一杯(星期日至四晚上九時後適用)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167598","2016-01-02","2016-06-30","""中環蘇豪士丹頓街36號B地舖""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000jF0tIEAS&file=00Pa000000jF0tIEAS"
"AM-0167865","zh_TW","American Express","""美國運通卡""","Gees Restaurant & Bar","25473832","""晚市套餐、自選食品及飲品85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167865","2016-01-01","2016-06-30","""上環皇后大道西77-91號荷李活中心地下及閣樓G及H號鋪""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000eOcwlEAC&file=00Pa000000eOcwlEAC"
"AM-0167402","zh_TW","American Express","""美國運通卡""","Graffiti","25262520","""惠顧滿HK$300或以上，可獲贈免費生啤酒一杯(星期日至四晚上九時後適用)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167402","2016-01-02","2016-06-30","""中環蘭桂坊17-22號好利商業大廈地下C及D舖""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iTKgMEAW&file=00Pa000000iTKgMEAW"
"AM-0167597","zh_TW","American Express","""美國運通卡""","HanJan","24086000","""惠顧滿HK$300或以上，可獲贈免費生啤酒一杯(星期日至四晚上九時後適用)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167597","2016-01-02","2016-06-30","""中環和安里4-5號地舖""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000jF0qLEAS&file=00Pa000000jF0qLEAS"
"AM-0167406","zh_TW","American Express","""美國運通卡""","Holy Crab","21100100","""惠顧滿HK$300或以上，可獲贈免費生啤酒一杯(星期日至四晚上九時後適用)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167406","2016-01-02","2016-06-30","""中環蘭桂坊8-11號昌隆商業大廈3樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000jEpLpEAK&file=00Pa000000jEpLpEAK"
"AM-0167405","zh_TW","American Express","""美國運通卡""","Hong Kong Brew House","25225559","""惠顧滿HK$300或以上，可獲贈免費生啤酒一杯(星期日至四晚上九時後適用)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167405","2016-01-02","2016-06-30","""中環蘭桂坊德己笠街21號地下及地庫""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iTLCMEA4&file=00Pa000000iTLCMEA4"
"AM-0167407","zh_TW","American Express","""美國運通卡""","iCON","25222066","""惠顧滿HK$300或以上，可獲贈免費生啤酒一杯(星期日至四晚上九時後適用)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167407","2016-01-02","2016-06-30","""中環雲咸街63號巴力大廈地下""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iTLEqEAO&file=00Pa000000iTLEqEAO"
"AM-0167295","zh_TW","American Express","""美國運通卡""","Jashan Celebrating Indian Cuisine","31055300","""自選菜式及飲品85折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167295","2016-01-02","2016-06-30","""中環蘇豪荷李活道23號金珀苑1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSjlEEAS&file=00Pa000000iSjlEEAS"
"AM-0167409","zh_TW","American Express","""美國運通卡""","Karma Lounge","21479433","""惠顧滿HK$300或以上，可獲贈免費生啤酒一杯(星期日至四晚上九時後適用)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167409","2016-01-02","2016-06-30","""中環蘭桂芳14號""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iTLI8EAO&file=00Pa000000iTLI8EAO"
"AM-0167410","zh_TW","American Express","""美國運通卡""","Keyaki","23627223","""惠顧滿HK$300或以上，可獲贈免費生啤酒一杯(星期日至四晚上九時後適用)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167410","2016-01-02","2016-06-30","""中環和安里14號地舖""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iTLKJEA4&file=00Pa000000iTLKJEA4"
"AM-0167298","zh_TW","American Express","""美國運通卡""","Kyoto Joe","28046800","""自選餐牌內任何價值HK$200以上之食品買2送1優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167298","2016-01-02","2016-06-30","""中環蘭桂坊1號2樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSjolEAC&file=00Pa000000iSjolEAC"
"AM-0168002","zh_TW","American Express","""美國運通卡""","L'Eau Restaurant - Regal Riverside Hotel","21321040","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168002","2016-01-01","2016-06-30","""沙田大涌僑路34-36號3樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXfyEAG&file=00Pa000000bPXfyEAG"
"AM-0167858","zh_TW","American Express","""美國運通卡""","La Locanda Italian Cuisine","27859600","""自選食品及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167858","2016-01-01","2016-06-30","""尖沙咀海港城海運大廈4樓42號鋪""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPRcyEAG&file=00Pa000000bPRcyEAG"
"AM-0167866","zh_TW","American Express","""美國運通卡""","La Saison by Jacques Barnachon","27898000","""自選食品8折優惠(適用於星期一至星期四，公眾假期除外)"",""自選食品9折優惠(適用於星期五至星期日和公眾假期及前夕)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167866","2016-01-01","2016-06-30","""尖沙咀金馬倫道33號The Cameron 2樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000fQGIAEA4&file=00Pa000000fQGIAEA4"
"AM-0167860","zh_TW","American Express","""美國運通卡""","Lupa by Mario Batali","27966500","""自選食品及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167860","2016-01-01","2016-06-30","""中環皇后大道中31號陸海通大廈3樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPRdcEAG&file=00Pa000000bPRdcEAG"
"AM-0167587","zh_TW","American Express","""美國運通卡""","Magnum Club","21161602","""惠顧滿HK$300或以上，可獲贈免費生啤酒一杯(星期日至四晚上九時後適用)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167587","2016-01-02","2016-06-30","""中環威靈頓街1號荊威廣場3-4樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000jF03pEAC&file=00Pa000000jF03pEAC"
"AM-0167299","zh_TW","American Express","""美國運通卡""","Maharani Mess","28916525","""主菜餐牌買2送1""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167299","2016-01-02","2016-06-30","""中環蘭桂坊德己立街27-37號榮華大廈2樓H舖""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSjpyEAC&file=00Pa000000iSjpyEAC"
"AM-0167971","zh_TW","American Express","""美國運通卡""","Main St. Deli - 香港朗廷酒店","21327898","""午市及晚市自選食品88折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167971","2016-01-01","2016-06-30","""尖沙咀北京道8號低層大堂""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPsUjEAK&file=00Pa000000bPsUjEAK"
"AM-0167256","zh_TW","American Express","""美國運通卡""","Mama San","28818901","""自選菜式及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167256","2016-01-02","2016-06-30","""中環雲咸街46號一樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSLZ3EAO&file=00Pa000000iSLZ3EAO"
"AM-0167853","zh_TW","American Express","""美國運通卡""","Manzo Italian Steakhouse","27353980","""自選食品及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167853","2016-01-01","2016-06-30","""銅鑼灣時代廣場食通天 11樓1104號舖""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPRbqEAG&file=00Pa000000bPRbqEAG"
"AM-0167588","zh_TW","American Express","""美國運通卡""","Mcgauchos Bar & Grill","21159736","""惠顧滿HK$300或以上，可獲贈免費生啤酒一杯(星期日至四晚上九時後適用)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167588","2016-01-02","2016-06-30","""中環士丹頓街59號""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000jF05gEAC&file=00Pa000000jF05gEAC"
"AM-0167994","zh_TW","American Express","""美國運通卡""","Mezzo - 富豪九龍酒店","23138778","""自選食品85折優惠(適用於星期日至星期四)"",""自選食品9折優惠(適用於星期五至星期六)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167994","2016-01-01","2016-06-30","""尖沙咀東部麼地道71號1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPXfKEAW&file=00Pa000000bPXfKEAW"
"AM-0167854","zh_TW","American Express","""美國運通卡""","Nahm, Vietnamese & Thai","28107575","""自選食品及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167854","2016-01-01","2016-06-30","""尖沙咀柯士甸道西1號圓方(Elements)1樓1045號鋪""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000jGqWbEAK&file=00Pa000000jGqWbEAK"
"AM-0167264","zh_TW","American Express","""美國運通卡""","Noble Spice","28540916","""自選菜式及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167264","2016-01-02","2016-06-30","""中環閣麟街37-43號祥興商業大廈7樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSM0GEAW&file=00Pa000000iSM0GEAW"
"AM-0167855","zh_TW","American Express","""美國運通卡""","Olive, Greek & Middle Eastern","25211608","""自選食品及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167855","2016-01-01","2016-06-30","""中環蘇豪伊利近街32號""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPRcFEAW&file=00Pa000000bPRcFEAW"
"AM-0167268","zh_TW","American Express","""美國運通卡""","Orange Tree","28389352","""自選菜式及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167268","2016-01-02","2016-06-30","""中環蘭桂坊15-16號協興大廈5樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSM40EAG&file=00Pa000000iSM40EAG"
"AM-0167270","zh_TW","American Express","""美國運通卡""","Otto Lounge","28690399","""自選菜式及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167270","2016-01-02","2016-06-30","""中環蘭桂坊15-16號協興大廈4樓B舖""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSMGsEAO&file=00Pa000000iSMGsEAO"
"AM-0167267","zh_TW","American Express","""美國運通卡""","OZU","61790604","""自選菜式及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167267","2016-01-02","2016-06-30","""中環荷李活道1號地下""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSM3vEAG&file=00Pa000000iSM3vEAG"
"AM-0167983","zh_TW","American Express","""美國運通卡""","Prompt - 數碼港艾美酒店","29807417","""午市及晚市自選食品8折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167983","2016-01-01","2016-06-30","""香港數碼港道100號數碼港艾美酒店4樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPYqyEAG&file=00Pa000000bPYqyEAG"
"AM-0167982","zh_TW","American Express","""美國運通卡""","PSI酒吧及Podium酒吧 - 數碼港艾美酒店","29807424","""午市及晚市自選食品8折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167982","2016-01-01","2016-06-30","""香港數碼港道100號數碼港艾美酒店4樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPYqUEAW&file=00Pa000000bPYqUEAW"
"AM-0167278","zh_TW","American Express","""美國運通卡""","Restoration","25360183","""自選菜式及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167278","2016-01-02","2016-06-30","""中環雲咸街63號巴力大廈1樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSWXmEAO&file=00Pa000000iSWXmEAO"
"AM-0167279","zh_TW","American Express","""美國運通卡""","Rude Bar and Lounge","29509608","""自選菜式及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167279","2016-01-02","2016-06-30","""中環雲咸街79號夏利里拉行UB層""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSWYaEAO&file=00Pa000000iSWYaEAO"
"AM-0168039","zh_TW","American Express","""美國運通卡""","Sakurada Japanese Restaurant - 帝都酒店","26943810","""午市及晚市自選食品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0168039","2016-01-01","2016-06-30","""沙田白鶴汀街八8號3樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bQJnGEAW&file=00Pa000000bQJnGEAW"
"AM-0167857","zh_TW","American Express","""美國運通卡""","Soho Spice Vietnamese & Thai","25211600","""自選食品及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167857","2016-01-01","2016-06-30","""中環蘇豪伊利近街47B號""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPRcoEAG&file=00Pa000000bPRcoEAG"
"AM-0167280","zh_TW","American Express","""美國運通卡""","Taj Bar and Restaurant","25254528","""自選菜式及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167280","2016-01-02","2016-06-30","""中環蘭桂坊雲咸街31號地下C-D舖""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSWZbEAO&file=00Pa000000iSWZbEAO"
"AM-0167304","zh_TW","American Express","""美國運通卡""","The China Bar","25265992","""惠顧滿HK$300或以上，可獲贈免費生啤酒一杯(星期日至四晚上九時後適用)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167304","2016-01-02","2016-06-30","""中環德己立街44號好利商業大廈地下""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSkyEEAS&file=00Pa000000iSkyEEAS"
"AM-0167964","zh_TW","American Express","""美國運通卡""","The Food Gallery - 香港朗廷酒店","21327898","""午市及晚市自選食品；及自助餐88折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167964","2016-01-01","2016-06-30","""尖沙咀北京道8號高層大堂""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPsUjEAK&file=00Pa000000bPsUjEAK"
"AM-0167281","zh_TW","American Express","""美國運通卡""","The Great Indian Kebab Factory","28107000","""自選菜式及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167281","2016-01-02","2016-06-30","""中環威靈頓街2-8號M88 19樓""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000iSWaAEAW&file=00Pa000000iSWaAEAW"
"AM-0167590","zh_TW","American Express","""美國運通卡""","The Nile Egyptian Flavours","24310475","""惠顧滿HK$300或以上，可獲贈免費生啤酒一杯(星期日至四晚上九時後適用)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167590","2016-01-02","2016-06-30","""中環蘇豪荷李活道26號地舖""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000jF08GEAS&file=00Pa000000jF08GEAS"
"AM-0167595","zh_TW","American Express","""美國運通卡""","Tokio Joe","25251889","""惠顧滿HK$300或以上，可獲贈免費生啤酒一杯(星期日至四晚上九時後適用)""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167595","2016-01-02","2016-06-30","""中環蘭桂坊16號""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage&file=00Pa000000jF0m3EAC&file=00Pa000000jF0m3EAC"
"AM-0167856","zh_TW","American Express","""美國運通卡""","TORO Steak House & Gastro Bar","26969608","""自選食品及飲品9折優惠""","http://offers.amexnetwork.com/gvp?campaignID=Cam-0000521&category=Dining&categoryLanding=false&lang=zh-hk&issuerName=hk_prop#&offerId=OF-0167856","2016-01-01","2016-06-30","""尖沙咀柯士甸道西1號圓方(Elements)3樓R008號鋪""","http://merchantgeo.force.com/selectsImage/servlet/servlet.FileDownload?retURL=%2FselectsImage%2Fapex%2FselectsImage%3Ffile%3D00Pa000000bPRceEAG&file=00Pa000000bPRceEAG"
